,ZIP,CensusTract,SizeRank,State,City,CountyName,12/31/2015,12/31/2019
0,90001,6037239501,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
1,90001,6037535300,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
2,90001,6037532900,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
3,90001,6037535001,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
4,90001,6037533001,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
5,90001,6037532800,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
6,90001,6037239202,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
7,90001,6037534900,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
8,90001,6037533002,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
9,90001,6037239330,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
10,90001,6037240010,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
11,90001,6037535102,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
12,90001,6037239801,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
13,90001,6037532700,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
14,90001,6037239502,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
15,90001,6037239802,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
16,90001,6037535101,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
17,90001,6037535002,2973,CA,Florence-Graham,Los Angeles County,299803.0,417707.0
18,90002,6037535200,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
19,90002,6037540300,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
20,90002,6037535300,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
21,90002,6037535400,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
22,90002,6037240700,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
23,90002,6037242700,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
24,90002,6037243000,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
25,90002,6037535102,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
26,90002,6037242100,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
27,90002,6037240020,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
28,90002,6037240800,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
29,90002,6037242000,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
30,90002,6037242600,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
31,90002,6037240010,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
32,90002,6037242300,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
33,90002,6037242200,3503,CA,Los Angeles,Los Angeles County,295485.0,413242.0
34,90003,6037238320,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
35,90003,6037238310,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
36,90003,6037239801,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
37,90003,6037239330,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
38,90003,6037240010,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
39,90003,6037239320,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
40,90003,6037240600,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
41,90003,6037232700,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
42,90003,6037240900,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
43,90003,6037239601,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
44,90003,6037240402,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
45,90003,6037239501,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
46,90003,6037241201,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
47,90003,6037237720,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
48,90003,6037237600,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
49,90003,6037239201,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
50,90003,6037237710,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
51,90003,6037240401,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
52,90003,6037239310,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
53,90003,6037240500,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
54,90003,6037239202,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
55,90003,6037240800,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
56,90003,6037239701,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
57,90003,6037241110,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
58,90003,6037239602,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
59,90003,6037241120,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
60,90003,6037237102,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
61,90003,6037239802,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
62,90003,6037240020,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
63,90003,6037239502,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
64,90003,6037240700,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
65,90003,6037240200,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
66,90003,6037239702,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
67,90003,6037240300,1329,CA,Los Angeles,Los Angeles County,307782.0,430013.0
68,90004,6037195903,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
69,90004,6037192700,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
70,90004,6037211202,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
71,90004,6037192300,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
72,90004,6037211320,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
73,90004,6037211310,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
74,90004,6037211122,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
75,90004,6037192620,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
76,90004,6037208610,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
77,90004,6037192510,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
78,90004,6037192520,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
79,90004,6037191902,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
80,90004,6037192410,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
81,90004,6037211410,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
82,90004,6037192610,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
83,90004,6037211000,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
84,90004,6037211121,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
85,90004,6037211420,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
86,90004,6037195802,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
87,90004,6037214100,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
88,90004,6037211201,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
89,90004,6037192420,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
90,90004,6037211500,255,CA,Los Angeles,Los Angeles County,1070228.0,1328261.0
91,90005,6037212305,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
92,90005,6037212620,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
93,90005,6037211701,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
94,90005,6037211120,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
95,90005,6037212204,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
96,90005,6037212202,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
97,90005,6037212410,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
98,90005,6037212304,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
99,90005,6037212610,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
100,90005,6037211802,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
101,90005,6037209401,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
102,90005,6037212502,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
103,90005,6037212306,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
104,90005,6037212203,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
105,90005,6037212501,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
106,90005,6037212102,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
107,90005,6037211000,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
108,90005,6037211704,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
109,90005,6037212701,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
110,90005,6037212420,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
111,90005,6037212101,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
112,90005,6037212702,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
113,90005,6037216100,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
114,90005,6037212303,1315,CA,Los Angeles,Los Angeles County,726702.0,885112.0
115,90006,6037221303,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
116,90006,6037221602,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
117,90006,6037209820,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
118,90006,6037221210,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
119,90006,6037209520,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
120,90006,6037212620,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
121,90006,6037213201,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
122,90006,6037224310,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
123,90006,6037212306,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
124,90006,6037209810,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
125,90006,6037212501,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
126,90006,6037212502,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
127,90006,6037209401,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
128,90006,6037212305,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
129,90006,6037213100,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
130,90006,6037213401,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
131,90006,6037213202,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
132,90006,6037212202,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
133,90006,6037221220,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
134,90006,6037212420,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
135,90006,6037221120,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
136,90006,6037209510,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
137,90006,6037213320,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
138,90006,6037213310,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
139,90006,6037209402,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
140,90006,6037213402,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
141,90006,6037221110,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
142,90006,6037221302,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
143,90006,6037224320,815,CA,Los Angeles,Los Angeles County,550447.0,719178.0
144,90007,6037222500,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
145,90007,6037231210,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
146,90007,6037231100,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
147,90007,6037221810,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
148,90007,6037222200,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
149,90007,6037221710,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
150,90007,6037221900,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
151,90007,6037224420,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
152,90007,6037222700,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
153,90007,6037231220,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
154,90007,6037221220,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
155,90007,6037224600,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
156,90007,6037224020,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
157,90007,6037224320,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
158,90007,6037221820,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
159,90007,6037222100,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
160,90007,6037221120,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
161,90007,6037221500,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
162,90007,6037224700,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
163,90007,6037221601,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
164,90007,6037222600,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
165,90007,6037221602,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
166,90007,6037224410,2647,CA,Los Angeles,Los Angeles County,492830.0,728441.0
167,90008,6037236000,2214,CA,Los Angeles,Los Angeles County,647138.0,941993.0
168,90008,6037236203,2214,CA,Los Angeles,Los Angeles County,647138.0,941993.0
169,90008,6037703100,2214,CA,Los Angeles,Los Angeles County,647138.0,941993.0
170,90008,6037703200,2214,CA,Los Angeles,Los Angeles County,647138.0,941993.0
171,90008,6037234300,2214,CA,Los Angeles,Los Angeles County,647138.0,941993.0
172,90008,6037236100,2214,CA,Los Angeles,Los Angeles County,647138.0,941993.0
173,90008,6037234000,2214,CA,Los Angeles,Los Angeles County,647138.0,941993.0
174,90008,6037236202,2214,CA,Los Angeles,Los Angeles County,647138.0,941993.0
175,90008,6037236204,2214,CA,Los Angeles,Los Angeles County,647138.0,941993.0
176,90008,6037236400,2214,CA,Los Angeles,Los Angeles County,647138.0,941993.0
177,90008,6037234502,2214,CA,Los Angeles,Los Angeles County,647138.0,941993.0
178,90008,6037234200,2214,CA,Los Angeles,Los Angeles County,647138.0,941993.0
179,90010,6037211802,12671,CA,Los Angeles,Los Angeles County,811515.0,860861.0
180,90010,6037211000,12671,CA,Los Angeles,Los Angeles County,811515.0,860861.0
181,90010,6037212101,12671,CA,Los Angeles,Los Angeles County,811515.0,860861.0
182,90010,6037212702,12671,CA,Los Angeles,Los Angeles County,811515.0,860861.0
183,90010,6037212304,12671,CA,Los Angeles,Los Angeles County,811515.0,860861.0
184,90010,6037212303,12671,CA,Los Angeles,Los Angeles County,811515.0,860861.0
185,90010,6037211704,12671,CA,Los Angeles,Los Angeles County,811515.0,860861.0
186,90010,6037212204,12671,CA,Los Angeles,Los Angeles County,811515.0,860861.0
187,90010,6037212410,12671,CA,Los Angeles,Los Angeles County,811515.0,860861.0
188,90010,6037211701,12671,CA,Los Angeles,Los Angeles County,811515.0,860861.0
189,90010,6037212502,12671,CA,Los Angeles,Los Angeles County,811515.0,860861.0
190,90010,6037211120,12671,CA,Los Angeles,Los Angeles County,811515.0,860861.0
191,90010,6037212610,12671,CA,Los Angeles,Los Angeles County,811515.0,860861.0
192,90010,6037212102,12671,CA,Los Angeles,Los Angeles County,811515.0,860861.0
193,90010,6037212203,12671,CA,Los Angeles,Los Angeles County,811515.0,860861.0
194,90011,6037231100,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
195,90011,6037228220,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
196,90011,6037228710,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
197,90011,6037229420,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
198,90011,6037239202,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
199,90011,6037228720,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
200,90011,6037228600,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
201,90011,6037226420,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
202,90011,6037228500,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
203,90011,6037228800,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
204,90011,6037229200,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
205,90011,6037229410,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
206,90011,6037227020,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
207,90011,6037228900,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
208,90011,6037224600,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
209,90011,6037224020,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
210,90011,6037228420,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
211,90011,6037228100,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
212,90011,6037228210,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
213,90011,6037228310,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
214,90011,6037227010,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
215,90011,6037229300,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
216,90011,6037228320,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
217,90011,6037226700,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
218,90011,6037532800,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
219,90011,6037226001,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
220,90011,6037228410,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
221,90011,6037229100,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
222,90011,6037226410,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
223,90011,6037532700,308,CA,Los Angeles,Los Angeles County,323676.0,448867.0
224,90012,6037207301,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
225,90012,6037206200,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
226,90012,6037206031,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
227,90012,6037207302,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
228,90012,6037207400,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
229,90012,6037207502,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
230,90012,6037206032,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
231,90012,6037197700,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
232,90012,6037206020,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
233,90012,6037207501,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
234,90012,6037208000,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
235,90012,6037207102,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
236,90012,6037206010,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
237,90012,6037197600,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
238,90012,6037980010,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
239,90012,6037207103,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
240,90012,6037207101,2666,CA,Los Angeles,Los Angeles County,478056.0,582118.0
241,90013,6037207710,7283,CA,Los Angeles,Los Angeles County,510025.0,619003.0
242,90013,6037207301,7283,CA,Los Angeles,Los Angeles County,510025.0,619003.0
243,90013,6037206300,7283,CA,Los Angeles,Los Angeles County,510025.0,619003.0
244,90013,6037207502,7283,CA,Los Angeles,Los Angeles County,510025.0,619003.0
245,90013,6037206031,7283,CA,Los Angeles,Los Angeles County,510025.0,619003.0
246,90013,6037206200,7283,CA,Los Angeles,Los Angeles County,510025.0,619003.0
247,90013,6037207302,7283,CA,Los Angeles,Los Angeles County,510025.0,619003.0
248,90014,6037207302,8806,CA,Los Angeles,Los Angeles County,451859.0,498992.0
249,90014,6037207301,8806,CA,Los Angeles,Los Angeles County,451859.0,498992.0
250,90014,6037207710,8806,CA,Los Angeles,Los Angeles County,451859.0,498992.0
251,90014,6037206300,8806,CA,Los Angeles,Los Angeles County,451859.0,498992.0
252,90014,6037226002,8806,CA,Los Angeles,Los Angeles County,451859.0,498992.0
253,90015,6037207900,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
254,90015,6037207710,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
255,90015,6037224020,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
256,90015,6037224420,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
257,90015,6037209520,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
258,90015,6037224410,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
259,90015,6037224010,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
260,90015,6037224320,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
261,90015,6037207301,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
262,90015,6037209300,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
263,90015,6037209820,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
264,90015,6037209403,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
265,90015,6037224200,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
266,90015,6037226001,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
267,90015,6037226002,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
268,90015,6037210010,4236,CA,Los Angeles,Los Angeles County,644968.0,688127.0
269,90016,6037218210,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
270,90016,6037218300,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
271,90016,6037218701,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
272,90016,6037236203,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
273,90016,6037218600,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
274,90016,6037218400,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
275,90016,6037220000,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
276,90016,6037236204,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
277,90016,6037702400,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
278,90016,6037236100,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
279,90016,6037236000,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
280,90016,6037234200,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
281,90016,6037219700,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
282,90016,6037219901,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
283,90016,6037219500,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
284,90016,6037219902,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
285,90016,6037219300,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
286,90016,6037236202,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
287,90016,6037270200,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
288,90016,6037270300,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
289,90016,6037220100,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
290,90016,6037218500,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
291,90016,6037219800,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
292,90016,6037218220,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
293,90016,6037703100,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
294,90016,6037218702,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
295,90016,6037702502,1358,CA,Los Angeles,Los Angeles County,547161.0,827637.0
296,90017,6037208904,3127,CA,Los Angeles,Los Angeles County,659088.0,679259.0
297,90017,6037209104,3127,CA,Los Angeles,Los Angeles County,659088.0,679259.0
298,90017,6037209102,3127,CA,Los Angeles,Los Angeles County,659088.0,679259.0
299,90017,6037208401,3127,CA,Los Angeles,Los Angeles County,659088.0,679259.0
300,90017,6037209103,3127,CA,Los Angeles,Los Angeles County,659088.0,679259.0
301,90017,6037208301,3127,CA,Los Angeles,Los Angeles County,659088.0,679259.0
302,90017,6037209200,3127,CA,Los Angeles,Los Angeles County,659088.0,679259.0
303,90017,6037208302,3127,CA,Los Angeles,Los Angeles County,659088.0,679259.0
304,90017,6037209300,3127,CA,Los Angeles,Los Angeles County,659088.0,679259.0
305,90017,6037207710,3127,CA,Los Angeles,Los Angeles County,659088.0,679259.0
306,90017,6037208000,3127,CA,Los Angeles,Los Angeles County,659088.0,679259.0
307,90017,6037209403,3127,CA,Los Angeles,Los Angeles County,659088.0,679259.0
308,90017,6037208902,3127,CA,Los Angeles,Los Angeles County,659088.0,679259.0
309,90018,6037222002,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
310,90018,6037221500,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
311,90018,6037231300,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
312,90018,6037222001,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
313,90018,6037218110,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
314,90018,6037221401,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
315,90018,6037221402,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
316,90018,6037221210,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
317,90018,6037219020,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
318,90018,6037222600,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
319,90018,6037234000,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
320,90018,6037221302,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
321,90018,6037222200,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
322,90018,6037218800,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
323,90018,6037222500,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
324,90018,6037231400,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
325,90018,6037219300,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
326,90018,6037218702,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
327,90018,6037218701,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
328,90018,6037222100,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
329,90018,6037234200,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
330,90018,6037218900,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
331,90018,6037219010,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
332,90018,6037218120,1378,CA,Los Angeles,Los Angeles County,528887.0,791517.0
333,90019,6037218701,222,CA,Los Angeles,Los Angeles County,899261.0,1146685.0
334,90019,6037217100,222,CA,Los Angeles,Los Angeles County,899261.0,1146685.0
335,90019,6037218300,222,CA,Los Angeles,Los Angeles County,899261.0,1146685.0
336,90019,6037218110,222,CA,Los Angeles,Los Angeles County,899261.0,1146685.0
337,90019,6037216200,222,CA,Los Angeles,Los Angeles County,899261.0,1146685.0
338,90019,6037218120,222,CA,Los Angeles,Los Angeles County,899261.0,1146685.0
339,90019,6037270300,222,CA,Los Angeles,Los Angeles County,899261.0,1146685.0
