,ZIP,CensusTract,State,City,2015-12,2019-12
0,94109,6075011200,CA,San Francisco,3102.0,3082.0
1,94109,6075012000,CA,San Francisco,3102.0,3082.0
2,94109,6075012901,CA,San Francisco,3102.0,3082.0
3,94109,6075016000,CA,San Francisco,3102.0,3082.0
4,94109,6075011100,CA,San Francisco,3102.0,3082.0
5,94109,6075015500,CA,San Francisco,3102.0,3082.0
6,94109,6075015900,CA,San Francisco,3102.0,3082.0
7,94109,6075010900,CA,San Francisco,3102.0,3082.0
8,94109,6075011000,CA,San Francisco,3102.0,3082.0
9,94109,6075011901,CA,San Francisco,3102.0,3082.0
10,94109,6075012902,CA,San Francisco,3102.0,3082.0
11,94109,6075010800,CA,San Francisco,3102.0,3082.0
12,94109,6075015100,CA,San Francisco,3102.0,3082.0
13,94109,6075010200,CA,San Francisco,3102.0,3082.0
14,94109,6075012402,CA,San Francisco,3102.0,3082.0
15,94109,6075012202,CA,San Francisco,3102.0,3082.0
16,94109,6075013101,CA,San Francisco,3102.0,3082.0
17,94109,6075013102,CA,San Francisco,3102.0,3082.0
18,94109,6075013000,CA,San Francisco,3102.0,3082.0
19,94109,6075012302,CA,San Francisco,3102.0,3082.0
20,94109,6075012201,CA,San Francisco,3102.0,3082.0
21,94109,6075012401,CA,San Francisco,3102.0,3082.0
22,94109,6075015200,CA,San Francisco,3102.0,3082.0
23,94109,6075012100,CA,San Francisco,3102.0,3082.0
24,90250,6037602403,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
25,90250,6037603704,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
26,90250,6037980028,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
27,90250,6037602700,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
28,90250,6037602402,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
29,90250,6037603900,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
30,90250,6037603702,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
31,90250,6037602504,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
32,90250,6037602106,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
33,90250,6037602404,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
34,90250,6037602301,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
35,90250,6037602509,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
36,90250,6037602507,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
37,90250,6037602104,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
38,90250,6037602103,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
39,90250,6037602508,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
40,90250,6037602505,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
41,90250,6037602002,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
42,90250,6037602506,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
43,90250,6037603703,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
44,90250,6037602105,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
45,90250,6037602200,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
46,90250,6037602302,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
47,90250,6037603801,CA,Los Angeles-Long Beach-Anaheim,1211.0,1647.0
48,94565,6013355200,CA,San Francisco,1567.0,2065.0
49,94565,6013307201,CA,San Francisco,1567.0,2065.0
50,94565,6013355107,CA,San Francisco,1567.0,2065.0
51,94565,6013313206,CA,San Francisco,1567.0,2065.0
52,94565,6013314103,CA,San Francisco,1567.0,2065.0
53,94565,6013313101,CA,San Francisco,1567.0,2065.0
54,94565,6013313103,CA,San Francisco,1567.0,2065.0
55,94565,6013314200,CA,San Francisco,1567.0,2065.0
56,94565,6013355304,CA,San Francisco,1567.0,2065.0
57,94565,6013310000,CA,San Francisco,1567.0,2065.0
58,94565,6013315000,CA,San Francisco,1567.0,2065.0
59,94565,6013313205,CA,San Francisco,1567.0,2065.0
60,94565,6013309000,CA,San Francisco,1567.0,2065.0
61,94565,6013305000,CA,San Francisco,1567.0,2065.0
62,94565,6013312000,CA,San Francisco,1567.0,2065.0
63,94565,6013313102,CA,San Francisco,1567.0,2065.0
64,94565,6013311000,CA,San Francisco,1567.0,2065.0
65,94565,6013313204,CA,San Francisco,1567.0,2065.0
66,94565,6013314102,CA,San Francisco,1567.0,2065.0
67,94565,6013314104,CA,San Francisco,1567.0,2065.0
68,94565,6013313203,CA,San Francisco,1567.0,2065.0
69,90046,6037194102,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
70,90046,6037189904,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
71,90046,6037194101,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
72,90046,6037700300,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
73,90046,6037194401,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
74,90046,6037700102,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
75,90046,6037700101,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
76,90046,6037194402,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
77,90046,6037192002,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
78,90046,6037261101,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
79,90046,6037189902,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
80,90046,6037189800,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
81,90046,6037194200,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
82,90046,6037189905,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
83,90046,6037189903,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
84,90046,6037143800,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
85,90046,6037143901,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
86,90046,6037190100,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
87,90046,6037192001,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
88,90046,6037194300,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
89,90046,6037700200,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
90,90046,6037143700,CA,Los Angeles-Long Beach-Anaheim,2158.0,2534.0
91,94501,6001428700,CA,San Francisco,2080.0,2343.0
92,94501,6001427900,CA,San Francisco,2080.0,2343.0
93,94501,6001427100,CA,San Francisco,2080.0,2343.0
94,94501,6001427300,CA,San Francisco,2080.0,2343.0
95,94501,6001428500,CA,San Francisco,2080.0,2343.0
96,94501,6001428600,CA,San Francisco,2080.0,2343.0
97,94501,6001427200,CA,San Francisco,2080.0,2343.0
98,94501,6001427700,CA,San Francisco,2080.0,2343.0
99,94501,6001427800,CA,San Francisco,2080.0,2343.0
100,94501,6001428200,CA,San Francisco,2080.0,2343.0
101,94501,6001428100,CA,San Francisco,2080.0,2343.0
102,94501,6001428000,CA,San Francisco,2080.0,2343.0
103,94501,6001427600,CA,San Francisco,2080.0,2343.0
104,94501,6001428400,CA,San Francisco,2080.0,2343.0
105,94110,6075022801,CA,San Francisco,4055.0,4115.0
106,94110,6075022903,CA,San Francisco,4055.0,4115.0
107,94110,6075020600,CA,San Francisco,4055.0,4115.0
108,94110,6075021100,CA,San Francisco,4055.0,4115.0
109,94110,6075021800,CA,San Francisco,4055.0,4115.0
110,94110,6075025403,CA,San Francisco,4055.0,4115.0
111,94110,6075022901,CA,San Francisco,4055.0,4115.0
112,94110,6075021500,CA,San Francisco,4055.0,4115.0
113,94110,6075020300,CA,San Francisco,4055.0,4115.0
114,94110,6075020200,CA,San Francisco,4055.0,4115.0
115,94110,6075020700,CA,San Francisco,4055.0,4115.0
116,94110,6075020900,CA,San Francisco,4055.0,4115.0
117,94110,6075025100,CA,San Francisco,4055.0,4115.0
118,94110,6075021000,CA,San Francisco,4055.0,4115.0
119,94110,6075025401,CA,San Francisco,4055.0,4115.0
120,94110,6075025402,CA,San Francisco,4055.0,4115.0
121,94110,6075025300,CA,San Francisco,4055.0,4115.0
122,94110,6075021400,CA,San Francisco,4055.0,4115.0
123,94110,6075017700,CA,San Francisco,4055.0,4115.0
124,94110,6075020800,CA,San Francisco,4055.0,4115.0
125,94110,6075022902,CA,San Francisco,4055.0,4115.0
126,94110,6075022803,CA,San Francisco,4055.0,4115.0
127,94110,6075022802,CA,San Francisco,4055.0,4115.0
128,94110,6075020100,CA,San Francisco,4055.0,4115.0
129,94110,6075025200,CA,San Francisco,4055.0,4115.0
130,90034,6037269602,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
131,90034,6037271801,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
132,90034,6037269905,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
133,90034,6037269700,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
134,90034,6037269601,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
135,90034,6037270200,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
136,90034,6037269800,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
137,90034,6037702400,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
138,90034,6037269904,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
139,90034,6037271701,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
140,90034,6037271100,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
141,90034,6037269903,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
142,90034,6037269000,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
143,90034,6037269500,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
144,90034,6037271702,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
145,90034,6037270300,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
146,90034,6037271802,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
147,90034,6037270100,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
148,90034,6037269906,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
149,90034,6037269907,CA,Los Angeles-Long Beach-Anaheim,1875.0,2341.0
150,95630,6067008513,CA,Sacramento,1686.0,2045.0
151,95630,6067008403,CA,Sacramento,1686.0,2045.0
152,95630,6067008510,CA,Sacramento,1686.0,2045.0
153,95630,6067008210,CA,Sacramento,1686.0,2045.0
154,95630,6067008206,CA,Sacramento,1686.0,2045.0
155,95630,6067988300,CA,Sacramento,1686.0,2045.0
156,95630,6067008209,CA,Sacramento,1686.0,2045.0
157,95630,6067008703,CA,Sacramento,1686.0,2045.0
158,95630,6067008512,CA,Sacramento,1686.0,2045.0
159,95630,6067008504,CA,Sacramento,1686.0,2045.0
160,95630,6067008402,CA,Sacramento,1686.0,2045.0
161,95630,6067008505,CA,Sacramento,1686.0,2045.0
162,95630,6067008508,CA,Sacramento,1686.0,2045.0
163,95630,6067008509,CA,Sacramento,1686.0,2045.0
164,95630,6067008404,CA,Sacramento,1686.0,2045.0
165,95630,6067008208,CA,Sacramento,1686.0,2045.0
166,95630,6067008507,CA,Sacramento,1686.0,2045.0
167,95630,6067008211,CA,Sacramento,1686.0,2045.0
168,95630,6067008506,CA,Sacramento,1686.0,2045.0
169,95630,6067008501,CA,Sacramento,1686.0,2045.0
170,90805,6037570402,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
171,90805,6037570502,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
172,90805,6037570304,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
173,90805,6037570301,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
174,90805,6037570202,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
175,90805,6037543305,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
176,90805,6037570404,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
177,90805,6037570203,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
178,90805,6037570100,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
179,90805,6037570403,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
180,90805,6037571503,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
181,90805,6037570303,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
182,90805,6037570602,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
183,90805,6037570603,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
184,90805,6037571502,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
185,90805,6037571800,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
186,90805,6037542402,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
187,90805,6037571703,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
188,90805,6037570701,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
189,90805,6037570501,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
190,90805,6037570204,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
191,90805,6037570601,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
192,90805,6037571701,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
193,90805,6037571704,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
194,90805,6037571600,CA,Los Angeles-Long Beach-Anaheim,1301.0,1732.0
195,90650,6037550300,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
196,90650,6037552100,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
197,90650,6037550000,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
198,90650,6037552800,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
199,90650,6037554600,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
200,90650,6037552001,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
201,90650,6037552700,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
202,90650,6037552301,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
203,90650,6037550201,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
204,90650,6037552601,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
205,90650,6037554513,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
206,90650,6037550202,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
207,90650,6037551900,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
208,90650,6037552900,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
209,90650,6037504102,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
210,90650,6037553000,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
211,90650,6037552302,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
212,90650,6037552002,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
213,90650,6037552200,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
214,90650,6037554700,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
215,90650,6037550100,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
216,90650,6037552400,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
217,90650,6037552602,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
218,90650,6037554521,CA,Los Angeles-Long Beach-Anaheim,1910.0,2302.0
219,92683,6059099222,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
220,92683,6059099902,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
221,92683,6059099701,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
222,92683,6059099241,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
223,92683,6059099802,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
224,92683,6059099801,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
225,92683,6059088904,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
226,92683,6059099223,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
227,92683,6059099703,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
228,92683,6059099903,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
229,92683,6059099906,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
230,92683,6059088901,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
231,92683,6059099203,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
232,92683,6059099803,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
233,92683,6059088905,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
234,92683,6059099602,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
235,92683,6059099204,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
236,92683,6059099904,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
237,92683,6059099905,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
238,92683,6059099702,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
239,92683,6059099601,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
240,92683,6059099603,CA,Los Angeles-Long Beach-Anaheim,1981.0,2333.0
241,91709,6071000108,CA,Riverside,2168.0,2378.0
242,91709,6071000103,CA,Riverside,2168.0,2378.0
243,91709,6071000504,CA,Riverside,2168.0,2378.0
244,91709,6071000113,CA,Riverside,2168.0,2378.0
245,91709,6071000107,CA,Riverside,2168.0,2378.0
246,91709,6071000109,CA,Riverside,2168.0,2378.0
247,91709,6037403318,CA,Riverside,2168.0,2378.0
248,91709,6071000104,CA,Riverside,2168.0,2378.0
249,91709,6071000105,CA,Riverside,2168.0,2378.0
250,91709,6071000115,CA,Riverside,2168.0,2378.0
251,91709,6071000111,CA,Riverside,2168.0,2378.0
252,91709,6071000117,CA,Riverside,2168.0,2378.0
253,91709,6071000118,CA,Riverside,2168.0,2378.0
254,91709,6071000116,CA,Riverside,2168.0,2378.0
255,90026,6037195710,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
256,90026,6037208620,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
257,90026,6037197300,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
258,90026,6037195600,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
259,90026,6037195903,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
260,90026,6037208501,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
261,90026,6037208401,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
262,90026,6037195500,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
263,90026,6037197700,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
264,90026,6037195720,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
265,90026,6037195902,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
266,90026,6037195901,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
267,90026,6037195100,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
268,90026,6037195400,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
269,90026,6037197410,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
270,90026,6037208610,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
271,90026,6037195803,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
272,90026,6037197420,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
273,90026,6037195802,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
274,90026,6037197500,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
275,90026,6037208402,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
276,90026,6037197600,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
277,90026,6037208301,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
278,90026,6037208302,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
279,90026,6037980010,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
280,90026,6037195804,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
281,90026,6037208000,CA,Los Angeles-Long Beach-Anaheim,2097.0,2501.0
282,91910,6073013412,CA,San Diego,1819.0,2182.0
283,91910,6073013309,CA,San Diego,1819.0,2182.0
284,91910,6073013415,CA,San Diego,1819.0,2182.0
285,91910,6073013401,CA,San Diego,1819.0,2182.0
286,91910,6073013301,CA,San Diego,1819.0,2182.0
287,91910,6073012303,CA,San Diego,1819.0,2182.0
288,91910,6073012501,CA,San Diego,1819.0,2182.0
289,91910,6073013421,CA,San Diego,1819.0,2182.0
290,91910,6073013409,CA,San Diego,1819.0,2182.0
291,91910,6073012402,CA,San Diego,1819.0,2182.0
292,91910,6073012800,CA,San Diego,1819.0,2182.0
293,91910,6073013420,CA,San Diego,1819.0,2182.0
294,91910,6073012600,CA,San Diego,1819.0,2182.0
295,91910,6073012700,CA,San Diego,1819.0,2182.0
296,91910,6073012502,CA,San Diego,1819.0,2182.0
297,91910,6073012401,CA,San Diego,1819.0,2182.0
298,91910,6073012302,CA,San Diego,1819.0,2182.0
299,91910,6073003204,CA,San Diego,1819.0,2182.0
300,91910,6073013000,CA,San Diego,1819.0,2182.0
301,91910,6073012304,CA,San Diego,1819.0,2182.0
302,91910,6073012900,CA,San Diego,1819.0,2182.0
303,91910,6073013414,CA,San Diego,1819.0,2182.0
304,95608,6067005804,CA,Sacramento,1096.0,1515.0
305,95608,6067007702,CA,Sacramento,1096.0,1515.0
306,95608,6067007906,CA,Sacramento,1096.0,1515.0
307,95608,6067005801,CA,Sacramento,1096.0,1515.0
308,95608,6067008134,CA,Sacramento,1096.0,1515.0
309,95608,6067008133,CA,Sacramento,1096.0,1515.0
310,95608,6067007602,CA,Sacramento,1096.0,1515.0
311,95608,6067007701,CA,Sacramento,1096.0,1515.0
312,95608,6067007601,CA,Sacramento,1096.0,1515.0
313,95608,6067007904,CA,Sacramento,1096.0,1515.0
314,95608,6067005803,CA,Sacramento,1096.0,1515.0
315,95608,6067008117,CA,Sacramento,1096.0,1515.0
316,95608,6067007903,CA,Sacramento,1096.0,1515.0
317,95608,6067005904,CA,Sacramento,1096.0,1515.0
318,95608,6067005903,CA,Sacramento,1096.0,1515.0
319,95608,6067005901,CA,Sacramento,1096.0,1515.0
320,95608,6067007905,CA,Sacramento,1096.0,1515.0
321,95608,6067007802,CA,Sacramento,1096.0,1515.0
322,95608,6067007801,CA,Sacramento,1096.0,1515.0
323,92677,6059042335,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
324,92677,6059042317,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
325,92677,6059042326,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
326,92677,6059042336,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
327,92677,6059042337,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
328,92677,6059042320,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
329,92677,6059042325,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
330,92677,6059042333,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
331,92677,6059042334,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
332,92677,6059042329,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
333,92677,6059042324,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
334,92677,6059042315,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
335,92677,6059042330,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
336,92677,6059042319,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
337,92677,6059042331,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
338,92677,6059042332,CA,Los Angeles-Long Beach-Anaheim,2183.0,2447.0
339,90066,6037271600,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
340,90066,6037275603,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
341,90066,6037275302,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
342,90066,6037702802,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
343,90066,6037272301,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
344,90066,6037275500,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
345,90066,6037272302,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
346,90066,6037271500,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
347,90066,6037271902,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
348,90066,6037275102,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
349,90066,6037271400,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
350,90066,6037702803,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
351,90066,6037275200,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
352,90066,6037275400,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
353,90066,6037275602,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
354,90066,6037272201,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
355,90066,6037271901,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
356,90066,6037272100,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
357,90066,6037275311,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
358,90066,6037273700,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
359,90066,6037271300,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
360,90066,6037271801,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
361,90066,6037273100,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
362,90066,6037273800,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
363,90066,6037272202,CA,Los Angeles-Long Beach-Anaheim,2203.0,2585.0
364,92336,6071002307,CA,Riverside,2012.0,2370.0
365,92336,6071002306,CA,Riverside,2012.0,2370.0
366,92336,6071002304,CA,Riverside,2012.0,2370.0
367,92336,6071002301,CA,Riverside,2012.0,2370.0
368,92336,6071002305,CA,Riverside,2012.0,2370.0
369,92336,6071002038,CA,Riverside,2012.0,2370.0
370,92336,6071009202,CA,Riverside,2012.0,2370.0
371,92336,6071002706,CA,Riverside,2012.0,2370.0
372,92336,6071002901,CA,Riverside,2012.0,2370.0
373,92336,6071002902,CA,Riverside,2012.0,2370.0
374,92336,6071003404,CA,Riverside,2012.0,2370.0
375,92336,6071003401,CA,Riverside,2012.0,2370.0
376,92336,6071002704,CA,Riverside,2012.0,2370.0
377,92336,6071002010,CA,Riverside,2012.0,2370.0
378,92336,6071002037,CA,Riverside,2012.0,2370.0
379,92336,6071002801,CA,Riverside,2012.0,2370.0
380,95823,6067004905,CA,Sacramento,1297.0,1697.0
381,95823,6067004904,CA,Sacramento,1297.0,1697.0
382,95823,6067005002,CA,Sacramento,1297.0,1697.0
383,95823,6067004906,CA,Sacramento,1297.0,1697.0
384,95823,6067004903,CA,Sacramento,1297.0,1697.0
385,95823,6067005001,CA,Sacramento,1297.0,1697.0
386,95823,6067009319,CA,Sacramento,1297.0,1697.0
387,95823,6067004502,CA,Sacramento,1297.0,1697.0
388,95823,6067004702,CA,Sacramento,1297.0,1697.0
389,95823,6067004802,CA,Sacramento,1297.0,1697.0
390,95823,6067004701,CA,Sacramento,1297.0,1697.0
